,id,lat,lng
1527,2538287,46.113770,-60.751950
1528,2538293,32.505188,44.241649
1529,5092896,65.948795,111.487726
1530,15487753,26.113429,91.738624
1531,2538297,24.605735,46.825692
1532,2193546,19.418770,-102.027900
1533,233036,-23.086465,-47.203290
1534,2540221,30.927858,-6.916867
1535,2007120,-31.634220,-60.688150
1536,2976849,40.284299,30.314720
1537,2151312,30.573670,-84.123540
1538,11829240,-6.902265,106.883526
1539,15731590,31.017997,29.806515
1540,4888103,-21.726821,-41.307988
1541,6560123,43.516030,-5.266482
1542,6394797,40.631176,22.953654
1543,6395085,59.329263,18.030871
1544,6395093,-26.972974,-48.638929
1545,1184501,63.555700,53.691560
1546,5096573,14.678364,120.534139
1547,1237461,18.871758,-103.833481
1548,8182890,25.811707,68.420106
1549,8662608,50.484371,30.633746
1550,8832160,13.702185,100.378084
1551,3901785,44.132470,-90.013150
1552,1237462,-8.114646,-34.898792
1553,1237467,-23.502445,-46.694718
1554,1696920,55.676990,37.578580
1555,3667897,56.806500,38.783690
1556,946610,-23.460835,-46.529872
1557,4315989,52.365433,4.880206
1558,15487755,35.652204,51.356099
1559,15588919,-3.458342,-79.965534
1560,8605926,30.993353,30.588099
1561,1696948,54.818710,58.456040
1562,12908238,31.995380,44.316900
1563,2007140,44.640008,22.644323
1564,1237470,-26.336153,-48.844341
1565,1237471,-8.133656,-34.908509
1566,9479404,32.546188,45.403881
1567,8803265,50.599577,36.587807
1568,9176124,17.359723,78.515380
1569,15288927,43.446613,53.031323
1570,15670477,16.750993,78.003553
1571,1696955,16.194920,103.280400
1572,1237474,18.910764,-103.871486
1573,7318734,39.681751,66.932947
1574,3132891,40.858898,-8.632842
1575,754306,51.292913,-0.765926
1576,8652662,31.149155,72.685551
1577,5264092,21.043900,105.792800
1578,8322071,19.337645,-98.187257
1579,946642,-19.874706,-43.984276
1580,1237477,-26.312390,-48.847294
1581,1237478,-8.058809,-34.885260
1582,15536145,32.610602,44.082729
1583,1696958,54.732520,20.526830
1584,4377750,26.217570,50.176770
1585,5514517,1.356465,103.750800
1586,16137886,40.367325,49.812386
1587,7025628,35.158210,33.364970
1588,3631546,32.659973,-16.998697
1589,8344885,40.967462,29.230816
1590,15588921,27.706487,85.312426
1591,15536146,36.223037,-115.070782
1592,1696959,40.211360,28.951650
1593,3148624,38.759434,-9.188069
1594,3148628,41.189243,-8.664744
1595,3148630,38.768318,-9.311426
1596,1689895,39.871370,48.074900
1597,15735661,-7.854608,-40.339067
1598,2538350,24.649589,46.705102
1599,2538360,31.866484,46.063465
1600,2538364,33.306347,44.495134
1601,1237483,-8.131997,-34.907345
1602,2574374,36.215905,44.018810
1603,2574760,33.302154,44.477823
1604,15487757,35.589206,-0.902650
1605,8157703,34.001580,71.569980
1606,280260,4.142011,-73.634212
1607,5052694,40.850897,39.954094
1608,7636728,-38.732296,-72.598522
1609,2193548,25.020560,121.477300
1610,14219473,2.052993,45.371362
1611,7418977,25.804931,68.488725
1612,12908277,42.503771,21.099940
1613,1689917,50.966350,-1.374999
1614,12912528,23.718760,90.410288
1615,946697,-23.480987,-46.587172
1616,752991,51.249877,2.968573
1617,7565549,39.625623,19.911334
1618,3455667,38.574299,-7.897196
1619,3455669,38.746391,-9.143770
1620,3455677,39.490025,-8.548464
1621,1696966,17.433610,78.386210
1622,3455679,40.430099,-8.005131
1623,12559387,11.538648,106.004408
1624,946698,-19.805755,-43.940100
1625,3148640,40.868855,-8.629452
1626,3148644,38.695358,-9.217282
1627,1696967,40.635480,22.954250
1628,3149160,39.746113,-8.934077
1629,1843466,-23.404378,-46.745947
1630,11482705,-6.347874,106.780830
1631,5305962,46.787410,7.068706
1632,946713,-20.030206,-44.073821
1633,1237486,-8.083695,-34.882792
1634,4714422,54.372126,60.009757
1635,5305966,36.605010,44.515320
1636,3149161,41.191204,-8.615735
1637,4848708,36.313751,44.026635
1638,4662022,26.227400,43.659930
1639,4714522,-7.186303,112.221982
1640,946716,-19.937174,-44.001456
1641,5321696,49.354653,23.538664
1642,1689951,54.353370,18.606970
1643,8380921,21.392236,39.792813
1644,3667908,10.934190,106.825288
1645,7296865,38.758190,-9.245040
1646,6224168,-22.881318,-43.361872
1647,946737,-19.922985,-44.025863
1648,7449812,46.158504,3.731335
1649,5287691,55.577210,39.512796
1650,15735569,35.407392,44.412254
1651,1696970,29.869730,77.895510
1652,2538393,24.574670,46.551220
1653,1696973,36.855900,27.343790
1654,2538416,39.029490,31.157810
1655,2538560,33.917510,36.005450
1656,12201847,33.913612,71.319038
1657,3631549,32.659607,-16.911898
1658,1807151,30.755840,120.779700
1659,3631551,38.714237,-9.149395
1660,15179692,11.256039,107.431942
1661,7318763,23.167049,88.680271
1662,4888351,44.478175,11.396973
1663,1237492,-26.274159,-48.811199
1664,15982759,13.085711,109.293986
1665,4778088,31.311269,31.738945
1666,7318767,41.076970,28.888010
1667,2363149,42.482020,46.052104
1668,7318781,20.843540,73.265436
1669,15487761,35.652204,51.356099
1670,15588924,27.321016,30.954692
1671,15589446,-3.134662,-59.942754
1672,15536152,34.633476,45.301879
1673,3455681,38.823425,-9.090978
1674,7318794,21.183530,72.814560
1675,1696975,28.143740,-15.431190
1676,10871662,1.055525,103.967892
1677,8083762,8.921550,-79.742057
1678,4982603,9.824768,105.808953
1679,3019396,33.972593,44.928140
1680,3148650,38.699757,-9.226349
1681,2642198,37.584797,36.984802
1682,3455691,41.310696,-8.598423
1683,6096251,51.515884,-0.151223
1684,4888409,49.876299,36.066110
1685,1696980,16.901300,99.122600
1686,946794,-19.809513,-43.969454
1687,7021709,14.509460,121.009200
1688,4563418,17.388093,78.453252
1689,7021744,56.017112,37.848809
1690,10271502,33.413609,44.394333
1691,3174827,40.990772,-8.553127
1692,15535742,-6.928585,110.552107
1693,1696987,13.727120,100.774400
1694,7318797,28.622192,77.062848
1695,15589445,31.027783,46.231200
1696,10871610,47.573792,28.567823
1697,1637894,-33.852600,150.983700
1698,2538451,35.404410,45.612090
1699,6340146,46.872326,-96.783821
1700,1696999,-28.176670,153.542200
1701,2969098,32.509229,44.397549
1702,7318819,23.747109,86.117375
1703,1697027,13.826990,100.663400
1704,12908404,30.727418,31.141285
1705,1690047,60.011960,15.791770
1706,1690060,40.595180,49.668510
1707,946836,-23.546024,-46.643214
1708,2954806,36.168027,44.008978
1709,1697029,50.296100,57.169430
1710,9016655,23.360626,91.147827
1711,2317202,46.936918,26.384350
1712,3510346,38.745010,-9.199332
1713,15536153,35.367626,43.559766
1714,4788034,53.788869,-1.759337
1715,4975452,-18.367410,-40.834602
1716,1237497,-26.333402,-48.835081
1717,11569790,27.697534,85.296209
1718,1237498,-13.378109,-38.914230
1719,15589345,33.731668,44.646422
1720,1237504,-8.074165,-34.911266
1721,7318826,21.549120,105.844800
1722,1697041,40.992420,29.023670
1723,5084020,51.227070,4.380261
1724,1697048,16.840770,100.232800
1725,1628151,30.339000,120.340800
1726,7602635,32.590987,44.008640
1727,3667917,33.262250,73.307960
1728,1786005,43.802940,15.636250
1729,9516860,17.405006,78.434464
1730,1786001,-34.435740,-58.540930
1731,13366757,0.430424,108.959265
1732,11755175,34.652936,5.474920
1733,4924226,36.513971,36.864169
1734,4888477,34.993066,-3.028774
1735,8253392,4.631984,96.852650
1736,5047552,10.721868,105.133760
1737,5056002,33.257222,44.603539
1738,7703054,36.404650,47.105580
1739,6257773,-17.066138,-47.743194
1740,12908423,-2.527902,140.720851
1741,4715568,54.705103,25.302369
1742,10271481,33.807880,-117.978470
1743,9322788,-7.655263,112.908721
1744,1745084,14.436080,-16.984260
1745,561105,38.955006,-76.999684
1746,7025704,31.419550,35.058910
1747,7318831,5.142322,6.841408
1748,4715770,47.909382,106.966854
1749,5132306,32.499900,74.536710
1750,3747531,-4.265000,-41.782170
1751,7610401,30.220022,71.434170
1752,946860,-16.578778,-49.380319
1753,1697052,48.947410,-125.553300
1754,850984,-28.548204,-56.040538
1755,4888501,34.999909,36.748728
1756,13324887,40.425530,49.987568
1757,3149167,38.733627,-9.220284
1758,6580049,36.022980,-80.261390
1759,2333056,33.124250,44.677588
1760,1237510,-26.336504,-48.902854
1761,1237511,-8.062409,-34.871774
1762,2333071,21.798880,-105.196800
1763,7663703,52.313938,-1.943422
1764,1697055,50.255140,30.285440
1765,2538481,33.516780,-7.659506
1766,7318855,26.866990,80.922723
1767,1807154,30.673070,31.588490
1768,1237512,-8.058398,-34.892107
1769,1807155,32.909030,115.795700
1770,2578015,26.576770,45.109992
1771,2538532,42.902450,21.210350
1772,2538537,19.217890,-99.103140
1773,1237513,-8.064235,-34.896069
1774,12908449,33.672966,-116.181168
1775,1690168,35.752200,51.396860
1776,752992,51.247076,2.962770
1777,2559460,36.569994,1.898860
1778,7318878,24.713395,78.134112
1779,15023183,15.350295,44.216475
1780,1697059,13.714890,100.539800
1781,3667931,14.313574,121.054978
1782,3149175,41.224537,-8.676661
1783,15536156,34.593104,43.673009
1784,5076168,46.842420,74.998430
1785,15735922,46.810385,1.694068
1786,693533,45.502964,-73.560561
1787,1237524,-8.054116,-34.878509
1788,4316048,21.433032,39.297494
1789,1237529,-26.336461,-48.843198
1790,10841856,28.539505,77.205620
1791,1697063,36.615680,31.772890
1792,10213707,4.549029,-75.663162
1793,5053021,37.026930,43.778880
1794,5084022,37.100380,-8.250949
1795,14253561,3.635559,98.517797
1796,4888620,47.480067,19.082464
1797,1690226,18.370600,99.588940
1798,959451,-23.610171,-46.617290
1799,6565762,47.785823,28.396565
1800,4378529,22.973738,72.595692
1801,959461,-23.589322,-46.623947
1802,12109009,7.898050,98.298828
1803,1690232,25.433780,-100.997300
1804,3148489,41.097126,-8.590339
1805,3148492,41.125019,-8.619509
1806,2363193,42.007427,20.972018
1807,1697067,54.496620,36.228390
1808,9363943,30.847157,31.372683
1809,357542,24.789316,46.683665
1810,1703315,56.267250,93.543790
1811,946918,-19.905272,-43.978566
1812,946919,-19.860333,-43.949990
1813,946922,-23.540059,-46.653284
1814,13277206,-6.478832,108.459231
1815,15589648,30.807152,30.835364
1816,2007204,-38.757800,-72.741730
1817,5263240,22.740357,75.823626
1818,7318970,35.482443,44.418796
1819,7318977,14.700192,121.061142
1820,16036093,15.580310,104.660839
1821,1237542,-26.254588,-48.852722
1822,1237544,-8.092977,-34.888929
1823,10837835,31.824235,47.139937
1824,1237545,-8.090254,-34.927185
1825,15704284,21.392888,107.520400
1826,11524866,0.128017,102.074937
1827,3667953,37.583112,29.915598
1828,206481,-34.336907,-58.817486
1829,7318994,22.281350,114.158100
1830,4716380,47.192832,16.703731
1831,13144154,21.771528,39.178804
1832,2351852,40.206642,45.187318
1833,7319000,2.291073,102.308365
1834,3174963,41.194134,-8.611164
1835,356371,24.639605,-101.540206
1836,3174969,38.752689,-9.215622
1837,4716390,-6.140930,106.527812
1838,2351871,25.351760,55.469200
1839,4924187,50.009610,36.318610
1840,5024759,12.988776,77.709313
1841,1237549,-8.064923,-34.874039
1842,13648744,-43.311567,-65.105177
1843,2538581,41.631220,-85.011020
1844,2579071,40.840286,46.019508
1845,2538633,39.049214,-95.636426
1846,8598171,0.908597,104.451500
1847,1697068,47.260180,39.720660
1848,8832635,29.561085,-97.972787
1849,2538645,33.307756,44.526667
1850,6245808,55.627818,12.652245
1851,7633399,9.521027,77.633017
1852,16036913,36.211974,36.734193
1853,8805181,-7.312245,112.758395
1854,1788610,2.824909,101.768100
1855,3712718,23.650730,-100.644800
1856,15536159,31.836283,47.135210
1857,3848443,30.729300,-115.991000
1858,946977,-19.933858,-43.953557
1859,946997,-23.546289,-46.586609
1860,1697078,13.804070,100.739500
1861,3149176,38.710098,-9.244241
1862,13232060,15.350116,103.336457
1863,2857541,59.351460,18.167170
1864,1237554,-8.052544,-34.917378
1865,4316059,51.500150,-0.126236
1866,7840321,0.453011,101.412821
1867,947006,-19.910459,-43.985260
1868,2538649,44.592647,40.121147
1869,7025774,42.989900,-78.697410
1870,2538695,42.978306,47.462075
1871,2538715,19.140127,-70.373801
1872,1697082,63.196390,75.430080
1873,2538713,36.245160,44.881170
1874,1697098,57.792420,12.104830
1875,9938451,36.856052,10.133604
1876,7319057,55.388610,10.134390
1877,3175003,41.161739,-8.611118
1878,4645329,40.916930,-74.191600
1879,5201976,-33.738450,-61.977810
1880,3175067,38.603550,-9.174833
1881,5116321,34.674670,-1.898141
1882,1697118,55.810880,37.514850
1883,7633410,67.259860,15.396860
1884,9268426,38.981331,-76.980469
1885,2363217,-23.006222,-43.428900
1886,3149177,38.742977,-9.209163
1887,883580,42.647708,-83.335022
1888,5084027,25.381276,55.451818
1889,3837844,32.598108,44.403898
1890,1697123,12.672360,102.198100
1891,12239241,35.589721,51.437673
1892,2363265,47.424500,10.278330
1893,3025642,49.551640,15.358900
1894,1807191,22.769270,113.270200
1895,1807241,21.652800,110.933500
1896,1807282,43.609120,2.253267
1897,3575840,38.777393,-9.113800
1898,2007221,13.767580,109.216500
1899,7319113,42.704411,27.715374
1900,7319116,58.586517,49.615935
1901,7319117,21.188083,72.840093
1902,8805449,-23.462573,-46.653789
1903,4461127,27.024827,84.886062
1904,947068,-19.937284,-43.968798
1905,947069,-19.816433,-43.955715
1906,7663752,48.899650,2.356687
1907,1690390,30.213800,75.096420
1908,947090,-23.467219,-46.581271
1909,2538733,-10.264849,-37.306865
1910,2796481,31.395860,121.449900
1911,8805331,-8.725766,115.180894
1912,1697124,50.449510,30.492560
1913,2538862,33.608248,-7.503113
1914,13235793,1.319766,103.882998
1915,1697126,55.700530,37.730770
1916,16036133,20.710337,105.503725
1917,10565764,43.490067,43.541096
1918,3148658,40.234070,-8.427794
1919,1786045,35.155620,-80.728360
1920,4316070,5.415258,100.494727
1921,3148660,-34.597180,-58.430930
1922,11230912,40.918640,29.175578
1923,7319139,-19.537461,-54.044517
1924,7426693,29.330678,73.914820
1925,947104,-19.926819,-43.954815
1926,947106,-19.908015,-43.899165
1927,1690470,38.759060,-9.245646
1928,14796855,49.555309,30.857626
1929,4946772,-27.597598,-48.563913
1930,3175147,41.028156,-8.565496
1931,947142,-19.899571,-44.086947
1932,4461170,27.612350,84.570080
1933,7319153,30.936760,75.840540
1934,5401025,26.499810,45.341910
1935,1237557,-26.335025,-48.816929
1936,2007226,-19.610092,-42.298237
1937,2905296,36.472895,37.097481
1938,4888819,-22.302029,-51.560520
1939,3149178,39.766930,-8.927999
1940,1697132,41.047860,28.811070
1941,7996483,38.925275,21.787364
1942,8805661,30.388899,47.694506
1943,4122566,31.903623,35.955417
1944,1237560,-8.111381,-34.922086
1945,7981378,36.164480,44.064300
1946,8224181,41.030940,28.680003
1947,947149,-19.824442,-43.935950
1948,1237561,-26.273758,-48.834835
1949,4946798,43.855855,18.343140
1950,7319179,19.231031,72.982938
1951,8398539,-9.113752,124.883881
1952,7806928,35.134904,33.354962
1953,12411331,0.658946,103.462996
1954,2541239,25.974180,40.505710
1955,7319180,37.404230,126.721900
1956,5132406,23.623401,58.212963
1957,2538932,-23.462212,-46.720564
1958,2538933,43.384525,68.056606
1959,1690461,7.015221,125.498800
1960,6340150,-15.595301,-56.118172
1961,3172834,38.867283,-9.069216
1962,561107,39.000035,-77.000774
1963,1697147,-6.255365,106.812600
1964,12908607,37.340023,37.991069
1965,7025796,40.778990,-73.963840
1966,7319184,20.707387,81.557415
1967,10400772,19.613373,-98.972748
1968,1786051,55.739100,37.496230
1969,8805775,40.737619,-74.201672
1970,1697149,44.051774,39.128299
1971,7319188,36.181358,8.723759
1972,4924159,50.009650,36.318500
1973,3175185,38.770264,-9.227922
1974,393379,30.189554,-92.067927
1975,7492453,33.357758,74.027703
1976,4465261,19.538949,-70.798326
1977,7319203,26.893387,80.953095
1978,3921965,33.317489,44.512979
1979,8078035,26.150318,91.740953
1980,959472,-23.668567,-46.533312
1981,959474,-23.598585,-46.638017
1982,959475,-23.583632,-46.605757
1983,959490,-23.594473,-46.640985
1984,1237565,-8.051028,-34.908175
1985,15812175,30.204717,31.646226
1986,2538948,33.394218,44.485420
1987,7150085,34.421500,-117.294200
1988,7319215,37.541944,45.083557
1989,5477106,31.538140,35.091630
1990,4800822,56.293807,13.708453
1991,15023164,32.611113,43.979138
1992,2976855,25.160290,51.602800
1993,4888874,26.456584,50.053987
1994,8042163,1.516057,103.693365
1995,7319236,11.607250,125.431452
1996,467217,35.162706,126.667020
1997,4461243,31.993865,44.935919
1998,5053084,54.852270,69.168737
1999,11358835,33.641262,-5.599847
2000,3175321,38.769474,-9.230977
2001,850991,-28.480970,-49.023573
2002,15536167,31.458218,73.126436
2003,7319264,26.140213,79.334739
2004,8240382,34.027331,51.334073
2005,7633467,45.136760,7.779931
2006,4905933,33.244518,72.260382
2007,4905934,30.330189,78.046417
2008,1697158,18.820900,98.948940
2009,16036934,36.271545,49.995872
2010,1237568,-8.047148,-34.928672
2011,10662374,32.243874,-7.947741
2012,14154835,28.972235,77.724747
2013,959496,-23.601479,-46.637436
2014,15288950,29.146176,30.796512
2015,2538993,39.994997,-75.184650
2016,2539010,36.407900,44.319920
2017,1697159,47.964840,33.435730
2018,947211,-23.494683,-46.484390
2019,1237575,-8.094630,-34.885944
2020,7021773,9.974346,122.626524
2021,1697171,58.074630,7.822750
2022,7385818,43.670870,-79.387060
2023,4461189,29.335259,47.978845
2024,4944620,36.344987,5.043521
2025,7319299,-14.204353,-42.112271
2026,15487781,30.322972,35.478459
2027,2221998,40.458997,49.748871
2028,12109025,38.686646,-80.683418
2029,947229,-19.902341,-44.011901
2030,947233,-19.916124,-44.069724
2031,12908660,37.685546,31.724253
2032,10651391,31.153446,31.891470
2033,1237576,-8.064327,-34.879026
2034,12773192,33.879130,35.565090
2035,4964491,-3.716447,-38.607184
2036,5053122,27.729268,85.319106
2037,959510,-23.602971,-46.624334
2038,12240963,32.884493,-96.968501
2039,1237577,-8.053705,-34.878261
2040,15487782,31.297772,45.261748
2041,2007249,10.802164,106.701036
2042,7319315,32.639186,-5.923305
2043,7115796,24.587095,55.747059
2044,7319325,54.672090,25.282560
2045,12908680,30.507845,47.767921
2046,1690601,14.717340,120.244700
2047,9415921,-6.217470,106.761740
2048,2582782,32.845073,-6.801387
2049,2539041,43.679856,51.272186
2050,2539106,26.976470,49.669840
2051,947253,-23.468683,-46.578969
2052,1237583,-8.057918,-34.889236
2053,7692023,16.674910,43.078220
2054,1237585,-8.044822,-34.921106
2055,15487858,36.494327,36.362303
2056,4946848,-34.652086,-58.387831
2057,5053208,36.170936,43.971913
2058,1690617,55.755670,49.206790
2059,1697199,4.884373,100.706000
2060,6814249,28.321609,30.707390
2061,3175327,38.933601,-9.016735
2062,1237589,-8.065695,-34.895404
2063,15487784,41.013123,28.950296
2064,7426743,-8.198765,113.308652
2065,4520035,3.069797,101.489822
2066,7887896,40.674240,-73.387440
2067,7319361,30.721088,76.725299
2068,8806140,13.687550,100.315100
2069,1697206,36.997710,37.257290
2070,3149179,41.165546,-7.803803
2071,4946856,33.709162,-7.397538
2072,4822223,35.703729,-0.649835
2073,4888978,-3.775467,-38.527044
2074,1697219,40.099340,23.977810
2075,7319371,35.925289,0.098857
2076,11856420,27.629343,83.398628
2077,12515241,31.537489,46.978054
2078,15898291,30.451422,47.791306
2079,15536170,15.091107,102.490925
2080,13232464,15.826750,103.500407
2081,1690659,52.748360,103.663100
2082,1237595,12.531371,-70.031290
2083,4316105,33.287986,44.299590
2084,12908690,23.952574,90.013195
2085,15735590,3.569141,98.828397
2086,12244900,47.849398,27.310947
2087,6921785,31.298421,31.706191
2088,15812366,-6.900430,107.651209
2089,2539066,36.179891,44.077702
2090,9503740,27.223013,30.980625
2091,1697220,40.635800,22.954350
2092,3667993,37.055741,37.402786
2093,4718542,14.353310,121.050400
2094,15022413,10.763046,106.632675
2095,15536171,40.592659,49.674247
2096,2007257,-37.868644,144.992076
2097,4718698,34.053907,72.461813
2098,7640722,25.282535,55.338847
2099,3175355,41.162117,-8.682994
2100,3175366,38.764645,-9.260158
2101,3175367,41.102474,-8.652190
2102,6252001,-33.433457,-70.650737
2103,12908705,24.814664,88.323188
2104,947397,-20.064891,-43.984848
2105,947411,-19.789531,-43.940128
2106,1703324,43.651050,-79.384030
2107,754307,51.274869,-0.828269
2108,8211610,-23.592940,-46.623670
2109,6309835,40.755651,-73.982915
2110,1237597,-8.058399,-34.886494
2111,15812772,21.195651,72.802673
2112,1690687,18.637970,98.965290
2113,7633505,24.088446,38.053189
2114,7633521,-17.467300,-41.879701
2115,7211143,38.738320,-9.400146
2116,3455703,38.712719,-9.424103
2117,1703325,-25.506980,-49.164870
2118,15588938,15.254463,104.839087
2119,2007264,33.560330,-117.665100
2120,1843616,30.279190,109.476700
2121,7025908,11.977530,-86.089157
2122,1703342,53.426700,-6.240017
2123,947474,-23.472360,-46.643518
2124,4205004,33.357644,44.271217
2125,1690707,49.850550,9.607614
2126,1237598,-8.061353,-34.871607
2127,3575866,38.700890,-9.381618
2128,2539138,26.352260,44.015110
2129,2539148,33.316470,44.176868
2130,2539163,22.293210,39.108800
2131,1237599,-8.072895,-34.912721
2132,1237604,-8.079323,-34.910706
2133,3721040,25.701790,-100.284200
2134,883581,42.647713,-83.335022
2135,7021791,21.586010,39.208370
2136,1690715,31.308340,121.527200
2137,1697223,59.999910,30.316070
2138,8092409,-24.464457,-53.421176
2139,3887186,35.098151,45.697206
2140,8806417,-0.486006,117.163032
2141,8715215,-6.237222,106.631567
2142,3175384,38.954933,-8.987771
2143,3175591,38.809013,-9.161800
2144,1697224,23.012990,113.816900
2145,7630025,33.572176,-7.548191
2146,12908780,-8.695267,115.195457
2147,15776835,36.976063,35.360166
2148,8728415,20.742877,-103.407052
2149,12908785,27.648449,84.124748
2150,3575874,38.760918,-9.371950
2151,1807204,-34.499110,139.044500
2152,11964840,47.066601,51.855782
2153,11593437,-0.057245,109.266258
2154,3148678,41.121880,-8.579524
2155,8393405,-7.678643,112.885630
2156,8470756,-0.156801,109.417553
2157,4690991,56.185343,52.484942
2158,4718768,46.679415,23.530344
2159,4719518,20.062968,-102.725331
2160,15487791,35.652217,51.356099
2161,7319399,13.943741,75.574061
2162,1237609,-8.118983,-34.903537
2163,4321163,30.831754,72.075139
2164,9075403,24.852821,46.599022
2165,1690742,24.988290,121.446800
2166,2007266,48.442710,27.788168
2167,14211425,36.957797,42.680912
2168,1843622,32.467987,-94.717413
2169,12515273,31.537553,46.978133
2170,3919468,20.645392,-103.449186
2171,4906243,35.416369,44.336283
2172,7319401,22.783208,75.214220
2173,3341635,41.114231,-8.614736
2174,7737028,42.893138,0.630033
2175,4461273,31.092387,31.039499
2176,5053556,22.961153,57.542841
2177,10076373,23.996101,77.805642
2178,6482897,-34.687337,-58.479236
2179,3668005,37.906601,32.540028
2180,6072745,33.928873,35.589643
2181,7319409,25.926873,80.805202
2182,3668008,24.242750,56.833405
2183,4393077,52.112976,5.093751
2184,6129533,35.907826,-84.021207
2185,4889097,-20.553508,-54.650899
2186,1697225,59.858570,30.433110
2187,4889111,25.837420,-97.490289
2188,2539165,37.170290,42.684100
2189,3831834,31.692832,35.107834
2190,2148776,49.684404,36.127261
2191,2539167,48.969520,2.286635
2192,947530,-19.951991,-44.063823
2193,4125272,33.665812,44.773135
2194,1843661,32.073100,116.865400
2195,13849246,20.391467,106.347279
2196,7319423,42.152452,24.748184
2197,7319422,43.626000,111.992700
2198,15487852,15.565177,-87.088868
2199,2539168,33.412290,44.383780
2200,1697228,37.491740,127.030700
2201,13849262,20.391301,106.347321
2202,8807142,13.760479,100.730059
2203,947562,-19.935390,-43.941708
2204,11837551,18.671272,-70.171455
2205,2007292,-34.606610,-58.381660
2206,2010999,35.522960,-97.968930
2207,2539567,32.579461,44.024906
2208,2539194,-8.077113,-79.058999
2209,7319443,51.426930,6.992306
2210,2539256,43.656720,-79.403220
2211,947577,-19.948161,-43.943647
2212,9730905,17.067171,-96.738182
2213,7319454,30.206322,77.035397
2214,4316132,8.503834,124.658146
2215,15625403,36.476305,52.863511
2216,12998127,-8.216963,113.227993
2217,2363304,43.319752,77.107224
2218,1697232,56.826750,60.616650
2219,7319461,18.847166,77.530846
2220,2007303,39.951830,116.262000
2221,2007313,55.824990,37.812540
2222,8995900,40.986467,29.109486
2223,1697248,58.037280,14.977420
2224,7021799,30.051437,31.215075
2225,4829854,52.507428,44.175825
2226,947605,-19.958997,-44.016495
2227,1697250,48.252950,25.960950
2228,5477174,15.494544,-88.002033
2229,5306088,35.964707,6.869729
2230,10557835,27.179188,84.978867
2231,7248826,-1.415426,-45.772665
2232,789127,53.761450,-1.352867
2233,7319495,25.413484,82.024508
2234,5477198,33.804823,-6.799396
2235,3040247,33.160325,43.862404
2236,879685,41.024228,-81.644513
2237,7875471,33.038860,73.618240
2238,7630058,32.544930,74.650290
2239,1697266,50.425070,30.506820
2240,7025952,39.358102,-76.759036
2241,13994907,25.948725,49.418834
2242,851000,-28.474624,-48.784145
2243,7025964,13.837023,44.190158
2244,3148682,38.529758,-8.868913
2245,947631,-19.898720,-43.938028
2246,947636,-19.941645,-43.938862
2247,1690834,34.714310,32.530690
2248,2222019,32.396250,-97.331250
2249,12241057,32.082235,36.090779
2250,9731408,-8.253942,111.519875
2251,3668013,41.015803,29.090135
2252,1690850,54.415360,86.304300
2253,8315627,-16.433370,-51.812528
2254,1237620,-8.059686,-34.898043
2255,4286627,51.640458,33.810358
2256,14734120,43.222712,76.678061
2257,5084048,31.164657,31.735496
2258,4642015,19.049460,-98.269480
2259,12930581,27.730137,85.462609
2260,9728068,27.583659,83.437454
2261,15023279,17.410621,78.408279
2262,1697269,35.690260,139.696100
2263,1237623,-8.054341,-34.905450
2264,1237627,20.556367,-100.264243
2265,8781603,-36.865706,174.603125
2266,1697276,50.417780,30.635370
2267,1697281,-8.782448,115.161500
2268,14857318,31.220866,29.987229
2269,2193617,-27.697690,153.098700
2270,7319510,26.189672,78.145711
2271,4379451,37.188811,40.584045
2272,947667,-19.926494,-43.939994
2273,9731716,-4.011869,39.697970
2274,7319511,31.291240,30.521063
2275,7858043,40.514895,50.098062
2276,7431591,19.045150,-98.148770
2277,7858036,48.182125,11.510838
2278,7858041,24.935965,67.131748
2279,1690870,36.214200,44.025070
2280,12908919,30.555069,30.859355
2281,12908920,37.117518,38.804750
2282,10520899,51.343578,7.578330
2283,9613323,28.626494,69.182732
2284,9731920,30.055503,31.185469
2285,1697286,49.163510,-122.661000
2286,7457570,40.523699,-81.468717
2287,1237636,-8.048781,-34.902422
2288,16138173,-1.265492,-78.631108
2289,1690878,50.283450,18.681790
2290,1690881,47.677150,40.211460
2291,5132754,53.369750,55.942520
2292,7962924,33.750980,-117.948200
2293,7025992,42.881380,-8.546778
2294,7319516,25.272271,82.852110
2295,16138245,32.650605,43.971046
2296,1690889,38.891890,27.056550
2297,1237638,-8.118453,-34.921213
2298,1237640,-8.062033,-34.000000
2299,13559754,47.023566,28.056054
2300,15854879,21.500414,106.562377
2301,2096700,36.156813,44.033970
2302,7021820,13.905264,101.576625
2303,7021821,29.087892,31.075603
2304,7021836,40.755700,-73.941020
2305,9901614,3.436533,117.546295
2306,3341642,38.782173,-9.176275
2307,3341643,38.767422,-9.231853
2308,3341648,38.811523,-9.160789
2309,7021835,40.141280,-74.288640
2310,1690908,36.600140,114.475200
2311,1237642,-8.108426,-34.919754
2312,14029285,27.885668,-110.910214
2313,10805233,9.555943,100.055847
2314,13366761,-23.687013,-46.753512
2315,10343903,-7.388581,112.703488
2316,6395833,47.850346,12.138641
2317,16036979,20.238304,85.789248
2318,12570578,52.490201,-1.821440
2319,1697288,15.204350,104.866800
2320,1237645,-8.052718,-34.875864
2321,8781845,41.057411,28.901897
2322,1697295,48.873820,2.350004
2323,7038060,-5.529797,-47.385086
2324,6905744,-6.599683,106.806956
2325,3819199,25.344987,49.549362
